algorithm,len,ed,time,clock_time,calls
branch_and_bound_cnt,6,0,0.0,2.819999997427658e-05,7
pure_recursion,6,0,0.013962507247924805,0.013097000000016124,1
divide_and_conquer,6,0,0.0009982585906982422,0.00037170000001651715,1
dinamic_programming,6,0,0.0,4.360000002634479e-05,1
dinamic_programming_2,6,0,0.0009970664978027344,0.00033660000002555535,1
greedy_approach,6,0,0.0,0.0001343000000133543,1
branch_and_bound_len,6,0,0.0,2.99999999811007e-05,7
branch_and_bound_cnt,6,0,0.0,5.079999999679785e-05,7
pure_recursion,6,0,0.023936033248901367,0.023805799999990995,1
divide_and_conquer,6,0,0.0,0.00040549999999939246,1
dinamic_programming,6,0,0.0,2.960000000484797e-05,1
dinamic_programming_2,6,0,0.0,0.0001852999999982785,1
greedy_approach,6,0,0.0009970664978027344,8.189999999785869e-05,1
branch_and_bound_len,6,0,0.0,1.9699999995737016e-05,7
branch_and_bound_cnt,6,0,0.0,2.9699999970489444e-05,7
pure_recursion,6,0,0.023935556411743164,0.02337760000000344,1
divide_and_conquer,6,0,0.0,0.00047790000002123634,1
dinamic_programming,6,0,0.0,4.5199999988199124e-05,1
dinamic_programming_2,6,0,0.0,0.00035950000000184446,1
greedy_approach,6,0,0.0,0.00015419999999721767,1
branch_and_bound_len,6,0,0.0,3.9100000037706195e-05,7
branch_and_bound_cnt,6,0,0.0,5.390000001170847e-05,7
pure_recursion,6,0,0.022938251495361328,0.022972999999979038,1
divide_and_conquer,6,0,0.0,0.0002295000000458458,1
dinamic_programming,6,0,0.0,2.99999999811007e-05,1
dinamic_programming_2,6,0,0.0,0.00018440000002328816,1
greedy_approach,6,0,0.0,7.759999999734646e-05,1
branch_and_bound_len,6,0,0.0,1.939999998512576e-05,7
branch_and_bound_cnt,6,0,0.0,2.960000000484797e-05,7
pure_recursion,6,0,0.021940231323242188,0.02188780000000179,1
divide_and_conquer,6,0,0.0,0.0003802999999606982,1
dinamic_programming,6,0,0.0,4.5300000010684016e-05,1
dinamic_programming_2,6,0,0.0,0.000350200000013956,1
greedy_approach,6,0,0.0,0.00014270000002625238,1
branch_and_bound_len,6,0,0.0,3.939999999147403e-05,7
branch_and_bound_cnt,6,0,0.0,5.240000001549561e-05,7
pure_recursion,6,0,0.023935556411743164,0.024145599999997103,1
divide_and_conquer,6,0,0.0,0.000502100000005612,1
dinamic_programming,6,0,0.0,2.949999998236308e-05,1
dinamic_programming_2,6,0,0.0,0.00018270000003894893,1
greedy_approach,6,0,0.0,7.840000000669534e-05,1
branch_and_bound_len,6,0,0.0,4.580000000942164e-05,7
branch_and_bound_cnt,6,0,0.0,4.9699999976837717e-05,7
pure_recursion,6,0,0.02293872833251953,0.02343490000004067,1
divide_and_conquer,6,0,0.0,0.00023269999996955448,1
dinamic_programming,6,0,0.0,2.949999998236308e-05,1
dinamic_programming_2,6,0,0.0,0.00017930000001342705,1
greedy_approach,6,0,0.0,7.790000000795771e-05,1
branch_and_bound_len,6,0,0.0,1.8699999998261774e-05,7
branch_and_bound_cnt,6,0,0.0,2.829999999676147e-05,7
pure_recursion,6,0,0.022939205169677734,0.023649799999986953,1
divide_and_conquer,7,0,0.0009961128234863281,0.000628100000028553,1
dinamic_programming,7,0,0.0,3.119999996670231e-05,1
dinamic_programming_2,7,0,0.000997304916381836,0.00023730000003752139,1
greedy_approach,7,0,0.0,8.589999998775966e-05,1
branch_and_bound_len,7,0,0.0,2.1500000002561137e-05,8
branch_and_bound_cnt,7,0,0.0,3.399999997100167e-05,8
pure_recursion,7,0,0.12666106224060059,0.12687140000002728,1
divide_and_conquer,7,0,0.0009989738464355469,0.0005926000000044951,1
dinamic_programming,7,0,0.0,4.73000000056345e-05,1
dinamic_programming_2,7,0,0.0009965896606445312,0.00041130000005296097,1
greedy_approach,7,0,0.0,0.0001490000000217151,1
branch_and_bound_len,7,0,0.0,3.6399999999048305e-05,8
branch_and_bound_cnt,7,0,0.0,5.989999999655993e-05,8
pure_recursion,7,0,0.11768484115600586,0.11761809999995876,1
divide_and_conquer,7,0,0.0009970664978027344,0.0005912999999964086,1
dinamic_programming,7,0,0.0,4.639999997380073e-05,1
dinamic_programming_2,7,0,0.0,0.0005529999999680513,1
greedy_approach,7,0,0.0,0.00015129999997043342,1
branch_and_bound_len,7,0,0.0,3.6899999997785926e-05,8
branch_and_bound_cnt,7,0,0.0,5.859999998847343e-05,8
pure_recursion,7,0,0.1266622543334961,0.12720209999997678,1
divide_and_conquer,7,0,0.0009968280792236328,0.0005787000000054832,1
dinamic_programming,7,0,0.0,4.73000000056345e-05,1
dinamic_programming_2,7,0,0.0,0.0004299999999943793,1
greedy_approach,7,0,0.0,0.0001474999999686588,1
branch_and_bound_len,7,0,0.0,3.620000001092194e-05,8
branch_and_bound_cnt,7,0,0.0,5.9800000030918454e-05,8
pure_recursion,7,0,0.11469316482543945,0.11491399999999885,1
divide_and_conquer,7,0,0.0,0.0005947999999875719,1
dinamic_programming,7,0,0.0,5.2699999969263445e-05,1
dinamic_programming_2,7,0,0.00099945068359375,0.0005452999999988606,1
greedy_approach,7,0,0.0,0.0001478000000361135,1
branch_and_bound_len,7,0,0.0,3.5999999965952156e-05,8
